#{"t_start": 1774499007.4843695, "env_id": "None"}
r,l,t
-62.042696,111,81754.314245
126.509399,41,81759.846832
150.283697,83,81770.137056
118.80715,27,81773.96851
-55.941574,71,81782.936919
67.077569,215,81810.278794
-56.082256,90,81821.381545
115.004649,53,81829.974902
138.576519,54,81838.681524
139.278977,75,81847.985091
122.964806,36,81852.864443
179.14478,135,81870.947902
148.563913,71,81879.800649
162.918349,122,81894.440566
121.635775,39,81899.698029
146.312015,79,81909.52139
-78.379575,37,81914.4798
115.8735,39,81919.682615
124.65817,40,81924.997541
-87.40838,52,81933.508965
130.251003,40,81938.868108
122.92066,38,81945.799536
-96.327507,54,81952.67513
-79.600799,88,81963.468834
-767.278596,27,82156.899777
-96.448647,73,82166.037147
128.2176,56,82173.228246
145.535567,67,82181.61452
122.894392,25,82187.040983
-74.557361,64,82196.881535
-68.079322,78,82206.511405
120.363315,41,82211.906027
137.689736,94,82225.394874
163.230581,102,82239.707915
161.469946,96,82251.546864
136.37567,73,82262.499352
-76.764085,94,82275.886299
151.603613,109,82289.050705
135.410621,68,82299.429571
128.446385,78,82310.990135
162.451666,80,82320.912261
115.245308,28,82326.653738
-70.352407,105,82341.240449
-77.161396,117,82357.176185
157.732859,119,82371.584574
-79.182763,81,82383.399343
89.606337,463,82439.317275
175.804763,160,82458.489679
127.32673,56,82465.691263
134.670236,89,82478.440364
143.664683,69,82488.944023
-71.096112,88,82501.653378
-86.845121,60,82509.22595
129.332282,53,82516.05162
134.604696,111,82531.308261
131.137981,108,82544.394426
137.629962,72,82555.229685
149.931337,136,82573.330402
137.418842,71,82583.946289
-61.862751,93,82597.085048
148.850466,63,82606.854725
170.904675,153,82626.921493
152.352747,89,82639.60154
116.524344,35,82644.298897
134.397014,89,82655.208558
-73.06544,102,82669.508191
149.313387,73,82680.428045
128.199257,48,82686.6631
-75.67455,65,82694.82816
131.005206,65,82704.785839
171.389969,91,82717.819522
153.856899,92,82730.903361
117.148946,67,82741.123228
133.293838,68,82749.597594
147.794537,94,82763.056122
140.931335,66,82771.404652
-77.905759,71,82784.126678
142.382115,75,82795.258646
94.466275,143,82814.137823
121.946567,66,82822.39997
121.590023,60,82831.751919
134.423268,58,82839.113832
134.714719,95,82850.774919
-75.392351,139,82869.372611
121.997898,35,82874.093979
-73.627357,72,82883.042139
152.175655,91,82894.266771
-93.749723,49,82902.472816
-47.436076,105,82915.290308
-88.958334,148,82933.089955
-42.224818,84,82945.360889
127.570156,81,82957.201304
-72.479593,84,82967.54393
-76.312458,68,82977.837382
-79.029272,68,82986.373674
117.646747,35,82991.119111
46.545077,288,83026.806396
-72.490181,124,83043.587027
-82.798736,87,83056.149842
-74.38787,50,83062.661575
-80.045989,60,83070.283069
113.369981,61,83079.81901
117.817976,51,83088.202315
125.391915,51,83094.795401
-51.318661,103,83107.349239
150.114865,89,83118.329891
115.227833,159,83139.169828
149.017564,79,83150.67108
146.802368,111,83164.182051
105.685937,157,83184.798326
-63.126966,75,83194.137137
-100.836342,64,83202.242995
174.517211,176,83223.292049
-82.568358,55,83230.362395
-43.857063,87,83242.920903
120.484769,30,83247.089325
184.48446,148,83266.648919
182.019025,167,83288.298713
127.952273,43,83295.771964
-83.594584,113,83309.493325
-60.344591,160,83330.646864
140.396027,69,83339.261794
-80.965908,99,83351.381461
-55.845833,98,83363.383892
-64.817257,120,83379.711472
129.806735,50,83386.208948
143.26136,73,83395.369671
114.711262,46,83401.362429
120.142931,52,83409.792547
-91.040918,53,83416.576858
156.831813,96,83428.31706
-96.013367,80,83438.18675
118.168194,22,83441.441252
122.061532,315,83478.380291
-79.879253,47,83484.611542
-491.930237,28,83761.539081
130.423183,58,83770.735073
138.47575,65,83778.943189
-70.069957,46,83784.93392
176.553217,131,83800.745348
-67.374595,123,83815.672739
115.758748,84,83826.058206
159.476878,107,83841.020336
142.902988,96,83854.561594
116.603726,22,83857.938628
139.317449,138,83876.29808
134.814009,71,83886.973182
129.042059,53,83893.770875
157.113459,114,83907.520969
141.63578,144,83924.769813
141.130741,83,83936.804107
157.595131,125,83951.898614
-98.811985,94,83963.486087
116.850245,44,83969.2722
116.527375,71,83980.012005
-48.787867,100,83992.230798
138.511544,64,84000.321861
126.54492,61,84009.781802
120.390352,48,84016.042251
135.128701,61,84023.763289
-74.28194,120,84038.217815
116.124233,41,84045.431289
-89.393553,57,84052.655331
-36.583436,114,84068.202402
138.180402,81,84080.077177
144.638551,106,84094.75741
137.085899,65,84104.715957
-58.594816,151,84126.591433
114.191186,66,84134.865685
89.154553,138,84151.423546
137.906152,63,84161.186717
124.284403,36,84166.045421
134.682224,55,84173.028432
121.304787,68,84183.369811
-88.747037,57,84192.465924
160.814893,154,84210.918723
120.895908,50,84219.174104
128.468349,55,84228.008378
123.520951,74,84237.278999
151.20793,119,84251.733884
-82.817535,65,84261.758297
109.662892,87,84274.22211
-81.27708,94,84287.562149
-22.502645,130,84305.108702
-59.235263,124,84321.895895
121.226019,42,84327.423314
117.749235,45,84335.117099
124.176128,52,84341.884281
-68.560146,99,84354.099597
140.389191,76,84363.570596
143.07462,79,84375.149979
-76.416285,91,84388.170064
-64.081116,127,84403.525531
114.527858,26,84407.199895
129.331407,68,84417.52155
-100.498489,142,84436.380653
-83.356492,83,84448.446147
-102.012671,147,84467.842108
147.912242,113,84483.426657
-79.642022,114,84497.291203
176.003377,122,84513.847093
116.521112,173,84536.187738
-69.727074,79,84546.087464
122.207839,110,84559.524839
-67.335162,126,84574.751438
126.5454,72,84585.599715
130.296006,59,84593.141586
-83.003146,68,84603.513947
128.310668,67,84611.878856
-75.469722,78,84621.637534
136.496475,74,84630.895468
131.22218,56,84638.066667
149.981417,110,84651.405039
186.76359,126,84666.62333
161.302722,167,84690.441168
146.584507,87,84701.2266
-92.847647,70,84709.927781
124.640408,139,84728.521805
-83.543978,114,84744.20246
127.968113,71,84754.894451
-95.24779,80,84764.781643
125.706886,75,84774.124732
186.641032,132,84791.867508
-67.871985,73,84801.024477
140.351588,52,84807.713329
-79.728903,76,84817.231598
127.996989,60,84824.847492
-77.600082,156,84845.341558
145.046792,81,84855.427708
-59.949636,115,84869.444277
94.050407,281,84902.460243
144.132867,73,84911.560678
-96.014252,68,84920.037476
121.86626,77,84931.397212
-107.624859,63,84939.378034
126.048128,50,84945.845858
125.852586,61,84955.395743
-64.054754,90,84968.218751
130.773805,60,84977.62994
119.77763,44,84983.375113
152.090321,77,84994.717478
149.553191,72,85005.547269
112.669165,103,85018.160555
136.739587,62,85026.019926
139.544792,209,85052.530501
-72.956432,64,85060.635139
133.221651,84,85070.988322
-159.204673,117,85251.149437
156.850809,109,85266.174843
-74.092788,72,85275.242492
133.33195,77,85286.621863
-19.548926,600,85358.267756
-80.613399,47,85366.227837
-101.817312,81,85380.09238
118.226451,98,85393.924483
163.483379,106,85408.726321
-84.480593,67,85417.104453
130.469926,44,85422.872998
158.913292,131,85438.664105
158.004017,100,85452.683346
131.43482,85,85465.045996
-86.390519,99,85477.218253
136.338582,60,85486.618563
149.332809,88,85497.417088
161.80042,100,85511.438684
163.570701,92,85524.558792
131.561346,60,85532.203558
-87.469761,43,85537.8716
-107.641475,75,85547.244418
154.487819,124,85564.036947
-86.259525,118,85578.455413
-69.453806,78,85589.970053
-90.536545,68,85600.272575
156.333595,120,85614.87135
-82.282501,78,85624.603272
132.74594,73,85633.787457
139.420369,111,85647.326306
103.702125,178,85668.533308
137.008328,72,85679.309386
-92.129996,71,85688.202864
120.408494,45,85695.895332
-75.400351,55,85702.903169
128.545976,70,85713.494012
138.040461,252,85743.239569
-93.613565,49,85749.615993
-100.927937,108,85762.820783
-51.565734,126,85778.047783
119.622355,32,85782.419975
-105.931437,85,85792.888927
-85.219754,65,85802.875626
-79.235535,108,85817.854111
-127.628291,174,85838.544676
137.139794,67,85846.910383
143.769419,69,85857.35867
115.004699,34,85861.969184
-106.710738,70,85870.7087
144.876756,114,85884.61866
149.559881,102,85896.968281
-81.205096,145,85918.416857
142.773184,94,85931.692942
-62.474443,90,85942.756152
146.148876,76,85952.357324
115.87273,34,85958.818724
115.638991,35,85963.564197
149.031711,98,85975.510137
167.149621,144,85994.568128
-40.387826,102,86008.762352
125.615337,55,86015.774575
133.355642,53,86024.399719
-87.670413,95,86037.905526
127.992492,65,86046.057674
145.751118,92,86057.40804
-82.818521,60,86065.094431
135.304103,74,86076.083589
155.15895,132,86093.758308
143.77314,93,86105.185054
149.955242,126,86120.366554
147.203551,69,86130.806582
130.441457,78,86140.530521
110.432227,47,86148.420307
-62.759863,88,86161.106544
-88.481445,66,86169.380335
138.639546,73,86178.518075
-103.81519,88,86189.408348
155.49,110,86202.697858
182.790039,144,86220.043557
129.121356,101,86234.130167
123.05906,65,86242.299381
115.463065,54,86249.248597
121.572136,47,86255.339959
110.467836,133,86271.345929
159.048687,94,86282.845535
-85.797215,103,86297.127082
-93.615254,117,86312.973046
132.985937,55,86321.813807
128.627974,88,86334.484311
113.248811,32,86340.660304
128.330625,89,86353.506998
148.566661,84,86365.716188
146.492403,102,86378.216238
137.975849,86,86388.836594
-66.394559,73,86397.960047
117.193335,26,86401.674742
141.24529,88,86412.480058
-92.73245,130,86429.981124
117.204725,93,86441.448489
121.279041,98,86455.456618
-65.839472,81,86467.270939
113.109543,52,86475.697315
117.805476,96,86489.248
126.839727,66,86499.369484
-93.537824,51,86507.783709
114.37281,86,86520.207982
124.430076,59,86529.564001
169.371806,156,86548.30081
-78.761965,100,86562.344531
-71.613783,78,86572.019188
-389.401202,41,86833.971875
-73.591512,74,86843.241838
-40.707599,125,86858.427904
-66.480006,88,86871.155739
121.218501,87,86881.798366
126.327568,87,86894.347849
150.256521,99,86906.497067
148.580047,108,86919.665538
129.800681,40,86926.822724
-64.174526,138,86945.253298
134.342183,85,86955.722282
-79.732802,105,86968.599576
-94.341908,82,86980.534582
-95.955835,83,86990.783538
139.976975,70,87001.330356
118.589089,183,87024.901395
124.697029,48,87031.133625
115.141596,25,87036.54809
-82.586651,55,87045.409377
-108.027448,143,87064.355256
-78.215951,70,87074.957386
137.644432,138,87091.551942
137.352591,235,87121.064234
115.452737,37,87126.035154
137.103642,90,87138.852034
143.070725,88,87149.755164
132.815905,60,87157.31304
-79.973887,70,87167.898662
-101.37447,62,87177.580114
-68.304362,104,87190.283461
115.107246,82,87200.355359
-79.835763,108,87215.242213
129.208805,121,87229.892061
163.733158,121,87246.287131
134.202392,63,87254.292011
148.750595,125,87273.428362
144.248509,138,87290.036735
149.06369,118,87304.419398
-70.546902,123,87321.116817
152.142148,130,87338.648356
125.798992,103,87351.203962
-70.660727,99,87363.237993
122.023101,54,87370.215003
116.525473,38,87375.300283
121.44709,54,87382.169664
-57.202657,123,87397.050751
135.332593,63,87406.841321
162.427018,99,87418.846248
126.757945,56,87425.987584
129.65573,205,87450.30752
-88.955994,80,87460.259723
136.408925,68,87468.78251
131.799789,109,87482.031183
117.011352,27,87485.861484
-83.998188,101,87498.124758
133.481835,64,87507.956311
142.300673,74,87518.928137
-83.664196,77,87530.300187
186.319775,139,87546.950009
109.10404,152,87567.005498
129.506837,44,87574.579412
135.068625,114,87590.283753
131.923608,77,87601.741122
158.699502,103,87616.030587
132.647104,128,87633.442532
-85.365225,55,87642.295213
-79.111024,118,87658.483573
114.489108,30,87664.479091
126.395394,105,87677.315935
135.718681,100,87689.533825
-82.888512,84,87699.885179
134.808682,89,87712.669074
-91.755171,44,87718.565446
-73.261912,67,87727.041628
124.338646,57,87734.410672
148.581961,78,87744.231551
112.441557,95,87757.712842
-83.149969,122,87774.404276
138.570823,88,87785.296847
-75.452618,58,87794.504352
159.824382,68,87807.248093
-64.543699,65,87815.472147
144.902309,131,87833.147925
169.477439,115,87849.001762
145.139543,82,87861.018533
-86.738705,105,87875.648888
-77.96238,115,87891.500602
-83.020617,94,87903.145001
124.422668,63,87912.986037
117.57894,119,87929.259838
-79.981516,88,87940.135962
114.373191,98,87954.050929
-71.724771,102,87968.517787
174.34485,124,87985.443052
134.04962,63,87993.484749
128.898376,66,88003.663228
-96.297823,124,88020.513749
-88.496409,119,88035.061228
-67.503344,94,88048.450534
150.444923,90,88059.598681
145.172201,114,88075.275627
155.540908,91,88086.585933
166.452075,136,88104.761362
-63.607751,80,88116.504674
165.212167,160,88137.509951
122.624563,50,88145.7725
143.228884,70,88154.593071
138.801365,111,88169.907203
-349.63465,14,88399.733769
121.214188,77,88411.059435
-67.814972,143,88430.097315
-67.435635,114,88443.974952
141.896281,98,88455.987577
145.492133,92,88467.395061
136.179208,68,88477.751819
103.313718,418,88527.007471
129.475914,55,88534.25769
-85.75302,84,88546.640601
115.706628,42,88552.357021
135.265217,106,88565.544195
115.480333,41,88572.796506
-75.74918,70,88583.98676
133.991653,79,88593.841872
127.399234,133,88611.831415
114.144474,161,88631.344104
142.478145,83,88641.713968
123.892256,46,88647.741846
142.743012,80,88659.680781
167.764351,155,88678.304643
114.982025,29,88684.187459
135.157225,46,88690.260557
120.871367,65,88700.298455
118.006681,98,88712.308456
122.033028,48,88718.627549
-74.87465,114,88734.278848
176.758964,172,88754.81169
-67.722754,80,88764.73834
143.239837,106,88779.507647
133.861576,70,88788.243939
164.157374,111,88803.568733
-80.268922,56,88810.724903
-40.299698,120,88825.299883
133.765548,65,88833.559654
141.284835,65,88843.570166
145.121686,69,88852.260328
-53.516151,133,88868.414027
-76.44387,123,88883.358329
125.690375,52,88890.093386
156.205489,114,88905.738744
126.033563,49,88913.878767
133.709172,49,88920.240939
-79.911848,58,88927.675694
165.537822,104,88940.322833
125.936943,46,88946.430994
-85.21777,104,88959.19786
122.741019,48,88965.411666
137.016485,102,88977.976373
155.831775,146,88997.322478
145.359128,98,89009.292281
169.70508,183,89031.112593
-55.401313,131,89046.96928
117.120693,45,89054.671156
119.411912,55,89063.575218
-54.489604,91,89076.542788
139.922478,71,89087.252469
123.916883,110,89102.405042
138.137794,95,89114.095846
141.379858,79,89126.176952
-59.451663,107,89139.179847
140.252567,95,89150.8886
-85.888367,127,89168.137441
-39.969431,98,89180.196408
146.386182,86,89192.61963
-85.835315,54,89201.349799
156.272515,72,89210.442922
-73.279678,87,89221.187341
152.877716,101,89235.363322
-82.530954,46,89243.280147
145.570637,87,89255.918458
168.124063,120,89272.258806
145.86941,136,89290.45573
137.672645,134,89308.390515
-73.030342,87,89319.156941
-89.222706,88,89330.000416
124.303663,53,89336.82964
121.94961,50,89345.187494
151.826179,91,89356.434368
-84.434326,70,89365.315185
-73.23748,72,89374.381585
-68.60703,79,89384.180432
148.585705,157,89403.010526
130.212486,69,89413.446701
116.423065,36,89420.154282
154.981182,96,89431.955623
-103.285446,83,89442.252549
150.764415,96,89454.00251
-71.345836,123,89470.661237
-66.644194,79,89480.495427
-66.096934,102,89492.995055
133.999716,56,89500.178355
116.02134,70,89508.920352
139.574692,104,89523.481329
-76.856968,69,89532.163774
-60.336794,90,89545.064277
129.766014,65,89553.285444
168.428731,120,89569.591713
134.499579,92,89582.756981
151.566688,78,89594.290199
116.832889,30,89600.283189
-89.701287,65,89608.468271
-65.863647,80,89620.273223
141.961958,85,89632.564981
174.857858,151,89650.709953
160.9631,109,89664.105595
117.838069,48,89672.604566
-76.726604,85,89684.901482
-75.930849,94,89698.239415
123.360784,52,89706.696666
144.491752,67,89716.88289
124.637137,59,89724.40494
-424.524451,5,89900.135035
-72.85507,87,89910.8812
-76.713619,94,89924.264989
145.611589,68,89932.830848
179.875732,118,89947.130121
136.977325,54,89955.889013
114.838165,33,89960.516477
113.206006,54,89969.238293
176.778526,135,89985.487858
-47.665032,88,89996.371626
155.204493,83,90008.460955
-56.192851,95,90020.18353
133.107807,74,90029.406286
162.831739,153,90047.802619
151.594371,83,90058.083744
105.876177,58,90067.316909
134.39497,70,90076.145174
146.42684,76,90087.415126
135.933056,125,90102.515978
138.15339,74,90113.593622
117.274232,100,90127.647368
-64.283721,142,90144.751159
133.877311,73,90153.914392
-72.633942,87,90164.700567
139.878058,120,90181.092363
131.367613,54,90189.855821
118.029735,104,90204.385941
138.445478,90,90215.45927
140.471471,82,90225.586186
-85.754634,51,90232.201808
-74.338634,66,90240.541778
140.087433,89,90253.350555
145.765316,101,90265.710603
-95.463316,50,90273.945878
-86.269367,49,90282.154056
138.238523,72,90292.937469
133.904055,65,90302.95924
141.055647,126,90320.068089
134.726657,83,90332.191684
129.378942,59,90341.49901
121.071116,109,90356.570343
135.335148,76,90367.839683
121.827456,42,90373.416276
-70.215908,104,90386.1399
135.001128,70,90394.947727
127.562265,12,90401.101496
114.622967,40,90406.413104
-85.23552,69,90416.905748
137.520237,89,90427.892036
118.696612,57,90435.19969
-69.752084,108,90448.460027
131.575872,44,90454.303686
-71.945031,118,90470.391556
-85.962554,90,90481.52057
-77.047817,76,90492.771967
155.130827,96,90504.594782
136.458748,81,90514.680598
148.242685,105,90527.487966
124.045111,102,90540.013123
-62.420572,77,90551.435097
134.536726,107,90564.518047
140.756873,101,90576.919763
129.61651,60,90584.608623
-66.783172,80,90596.323591
151.688081,87,90608.829699
-92.563182,106,90621.743188
163.456464,154,90641.953722
139.522675,78,90651.622174
129.076985,78,90663.104846
-88.903989,72,90672.093632
-72.999668,82,90682.209653
158.454601,129,90697.711959
157.399937,74,90706.899397
113.812048,46,90714.668914
174.244631,150,90734.43613
138.683429,129,90751.696309
-96.113754,60,90759.329084
-76.426238,85,90771.525903
-91.39004,96,90785.120224
128.908755,47,90793.006619
125.580597,53,90801.624512
118.651919,35,90808.136716
-56.345746,92,90821.340886
181.214705,106,90836.043333
156.130728,110,90851.24016
-71.83462,95,90864.675501
124.320348,41,90870.139361
-83.672043,69,90878.788338
139.564817,110,90893.89346
149.190541,82,90904.05481
148.796689,93,90917.198614
-71.3039,80,90928.899156
153.983064,122,90943.576048
-71.778287,40,90950.948118
179.696833,154,90969.319889
-70.821694,115,90983.264872
139.595237,67,90993.500945
151.322381,88,91006.217935
125.192154,124,91021.198304
125.501248,100,91035.265485
-91.202401,64,91043.434314
-57.853737,109,91058.565742
146.576787,64,91066.664928
-69.465881,102,91080.953393
-68.099798,83,91091.267622
131.672225,89,91104.077987
162.539914,98,91116.016474
129.903096,56,91123.155015
154.436491,94,91134.701509
143.025727,89,91145.673826
142.426324,55,91152.783227
160.182852,144,91171.925924
-88.513064,60,91179.537431
159.998215,99,91191.679713
-71.830436,53,91198.47279
-79.865977,94,91210.006441
126.432042,63,91219.757989
127.54824,103,91234.041609
-663.538027,34,91422.615717
125.6674,60,91430.221092
109.884578,204,91456.15012
116.744122,29,91460.166423
119.271696,391,91507.755293
-67.238851,90,91520.622847
120.217463,39,91525.848215
181.623179,168,91545.934412
143.372044,89,91558.692051
-62.768129,84,91569.059622
127.565092,61,91578.552937
131.151249,69,91589.036297
-86.076422,71,91599.736221
-100.502215,102,91612.165406
143.558391,79,91621.966923
126.590727,79,91633.576162
-72.567524,62,91641.453723
126.02409,105,91656.044079
143.430433,86,91668.457578
145.536606,106,91685.297588
147.665346,170,91705.616442
-79.225633,87,91716.413806
-65.235132,207,91742.807125
155.253311,155,91761.315958
147.316638,88,91773.952079
-61.326255,85,91784.526225
135.732561,68,91794.854469
144.910558,64,91804.784061
150.135783,71,91813.73451
127.687891,55,91820.771565
125.330713,47,91828.720549
-79.210318,66,91837.025465
-80.587989,44,91844.565934
147.930999,148,91864.141463
143.348866,86,91876.497967
133.009548,83,91888.521705
135.304362,104,91901.204443
147.399222,173,91923.533579
125.457941,63,91933.301989
-90.849269,99,91947.235445
134.277104,57,91954.504299
-29.803749,127,91969.786614
-80.554518,109,91983.0113
130.570941,88,91995.74281
155.569759,88,92006.553038
139.221942,64,92014.634077
50.357979,214,92041.816444
127.927686,71,92052.455251
-93.885417,84,92062.927095
-68.752149,97,92076.632331
-68.602155,83,92086.830991
71.257771,332,92127.56349
-42.430408,108,92140.701534
157.179668,136,92157.112124
119.584254,41,92164.368835
127.063584,98,92178.108342
130.666521,62,92186.057062
151.9653,89,92196.97507
119.454185,29,92202.806923
121.161313,41,92208.167064
136.516216,65,92220.428577
155.68683,102,92234.716522
125.377662,40,92241.824061
119.181963,57,92250.90468
-44.116006,108,92264.07463
136.208704,95,92275.716677
187.434851,160,92294.800527
128.431296,101,92307.086808
148.141369,79,92318.690291
-51.367433,74,92329.712417
137.160253,67,92339.921246
139.632089,110,92353.32828
145.451105,75,92364.476866
122.390377,43,92371.958321
148.08289,61,92379.668699
113.575919,34,92384.313826
-85.912033,110,92397.615683
-91.306048,102,92410.071542
-95.305499,110,92423.456688
154.571879,97,92437.110144
-97.95662,83,92447.353412
111.515439,90,92458.523849
147.609823,73,92467.612977
135.630075,61,92475.268976
146.727224,110,92490.362975
129.85037,148,92508.073139
124.028885,50,92514.528001
118.929049,57,92523.583762
121.52487,45,92531.232839
155.220999,94,92542.720618
125.1037,33,92547.224946
153.496322,139,92565.685197
129.209529,39,92572.693664
-77.828442,121,92587.321744
128.890417,110,92602.439121
133.805031,76,92611.945247
111.20268,224,92638.409248
148.4847,96,92652.022242
-56.62461,83,92662.380976
136.078447,91,92673.578107
-63.01916,101,92687.710753
150.041198,273,92719.897791
-35.312594,143,92738.807544
-374.545129,15,93046.130517
145.703859,76,93055.552904
-102.404534,24,93062.791662
137.079834,86,93075.179591
133.398909,106,93088.111554
163.714177,181,93111.477754
120.309566,75,93122.563032
130.029485,62,93132.196589
143.469493,86,93144.641448
-59.953656,111,93158.043778
135.73543,92,93171.115982
150.517925,99,93185.020911
-79.684799,83,93197.094218
126.448898,117,93211.266745
122.597822,97,93224.906543
-54.61582,88,93237.518743
-49.195787,90,93248.577524
-46.990753,162,93269.803836
116.41974,26,93273.56453
114.420199,65,93281.783337
-74.700823,90,93294.654288
113.397908,143,93313.696007
120.611086,52,93322.176451
130.840532,104,93336.682264
-97.802257,74,93347.726817
143.863287,88,93358.574484
119.664893,81,93368.578661
-72.45364,97,93382.137037
143.957442,133,93398.187376
154.25885,82,93408.311665
153.468842,113,93422.024502
-62.411074,75,93431.271245
146.903384,115,93447.011805
137.525343,85,93457.465505
126.56691,44,93465.0652
118.033555,45,93470.971729
123.731746,46,93476.992254
120.347504,108,93490.057692
137.14852,147,93509.48999
116.3047,39,93514.685935
184.844129,162,93534.066241
169.300197,108,93547.180343
129.649109,43,93554.631345
-91.215613,62,93562.505654
137.328548,66,93570.808157
117.081206,31,93575.072087
119.293875,43,93582.519846
140.449715,66,93590.868057
144.552462,79,93602.455416
124.676262,75,93615.788265
142.368195,80,93627.490442
-81.361898,83,93637.784699
156.394146,108,93650.881649
-98.693539,52,93657.621904
154.5306,108,93672.534676
-44.24092,92,93683.744035
187.77392,143,93700.887491
-72.217302,90,93712.0333
123.936484,57,93721.062096
174.766807,110,93736.221098
119.118263,57,93745.295146
131.616428,103,93759.69131
-87.94146,50,93766.097576
171.918304,118,93782.18084
142.338002,77,93793.546306
-85.566651,48,93801.58357
136.660825,148,93819.381371
-79.227062,83,93831.454157
134.803456,110,93846.61005
167.224283,92,93859.719779
186.179132,187,93881.884012
123.753064,39,93887.071421
-63.564123,70,93895.823231
-108.632636,98,93907.756525
123.000053,50,93916.055342
142.333967,91,93927.29359
132.705507,71,93937.993771
107.243004,117,93952.179381
133.178886,169,93972.433206
145.311841,78,93983.929326
157.792198,91,93995.052487
108.9884,116,94010.947504
123.535307,56,94019.911483
120.53847,46,94027.711656
130.728047,72,94036.738887
-116.314528,103,94051.076234
-61.505288,123,94067.787802
150.766994,149,94087.477462
-78.628158,97,94101.101215
-71.841954,126,94118.109681
145.567962,92,94131.181085
132.383878,95,94144.654822
117.594921,51,94153.061837
-80.174489,54,94162.190121
163.829954,105,94176.834248
118.385811,53,94185.431593
174.354167,161,94206.4662
156.261104,93,94217.764941
136.978818,77,94227.329345
143.565744,115,94243.055813
134.758397,81,94253.06136
164.364919,76,94264.382414
-65.398317,130,94281.822519
-60.855782,90,94294.728239
144.7324,82,94306.582379
122.803028,112,94321.996138
138.30267,63,94331.756777
121.432741,50,94339.970259
122.741239,51,94348.330949
-77.505985,79,94359.902455
117.689815,37,94366.672994
-89.701669,39,94371.872282
150.373608,197,94397.028066
-402.852615,37,94655.748879
151.637538,123,94672.487744
-84.381372,66,94680.850607
-88.701697,50,94689.189095
87.947761,191,94712.028701
140.767051,64,94721.961664
109.749903,71,94732.705837
129.06867,69,94741.378398
-74.104554,136,94759.603177
-82.478139,65,94769.65442
131.87117,65,94777.968477
97.307737,126,94795.08652
177.925617,112,94810.566974
186.053022,168,94830.64718
100.322662,53,94837.507386
137.959913,96,94849.324857
141.754834,60,94856.958003
164.166759,121,94871.592142
154.375112,106,94884.504707
149.129613,94,94897.836895
-66.838786,90,94910.71308
130.498814,78,94922.277121
138.359935,67,94932.510876
140.462357,93,94945.739103
145.546904,96,94959.355092
-90.850861,139,94978.429926
144.760021,79,94988.207369
144.373999,64,94996.352342
-91.618866,97,95010.054101
147.813502,106,95024.825245
-85.087234,91,95037.792279
147.216039,98,95049.900975
141.032479,106,95062.883536
-64.493409,113,95076.635828
125.546914,64,95084.746394
136.639352,61,95092.5405
139.926866,147,95110.307717
131.729741,51,95116.900681
124.350811,67,95127.153187
164.93401,112,95142.617389
132.387709,171,95164.89949
-61.230075,105,95177.775516
-93.917031,64,95185.899563
117.325081,28,95191.626404
166.540113,91,95204.670809
136.473071,58,95213.896291
119.347441,114,95229.625143
104.570162,63,95237.676581
168.16751,102,95251.913156
171.21738,109,95265.289113
-89.271706,61,95274.885145
118.065813,46,95282.724064
115.48839,44,95290.293112
-86.677478,103,95302.911611
149.81003,66,95313.004733
-82.310682,90,95324.081768
136.647252,86,95336.525172
-91.604533,94,95348.145115
153.989782,148,95367.863041
154.05446,199,95393.406207
143.194427,136,95410.031022
135.047158,62,95417.904317
118.487156,37,95422.892025
142.39399,58,95432.1056
113.668972,33,95436.64037
153.663965,108,95449.793326
131.07949,78,95461.320163
140.471922,93,95472.776266
140.532545,64,95480.887526
146.114623,82,95492.78786
156.973499,125,95509.726035
-17.580812,91,95523.11287
142.415712,93,95536.39556
-14.404088,357,95580.356498
132.502155,122,95596.909761
122.026617,94,95610.288541
-54.511997,103,95624.686813
124.588433,47,95630.757471
125.406926,43,95636.474897
114.569862,46,95644.251516
-89.567152,87,95656.863833
-62.939008,61,95664.66213
141.356153,102,95678.975172
116.81555,32,95685.233444
121.742783,26,95690.726659
156.43921,116,95704.855192
132.197786,44,95710.641235
158.221601,77,95722.018163
129.420305,47,95729.951538
142.213832,115,95743.881947
169.63803,80,95755.534192
-88.47862,72,95766.329728
137.884605,46,95774.152618
143.748738,125,95789.295075
143.48788,94,95802.659274
145.134616,97,95816.380986
147.909795,98,95830.275595
144.558422,78,95839.979447
139.009251,82,95850.230294
-97.48786,91,95863.241553
149.095295,63,95873.019009
-80.387212,31,95877.334639
115.033291,48,95885.349019
151.243397,65,95893.590891
120.609711,61,95901.337326
125.79446,88,95914.043962
-88.239484,117,95929.999676
171.82306,145,95949.230619
157.013128,97,95962.995568
-64.879174,75,95974.191757
146.282092,129,95991.618571
122.682859,40,95998.777596
133.295987,56,96005.950127
-299.741435,46,96221.409126
117.718284,24,96224.875448
-84.638004,53,96233.546
129.182083,120,96249.987556
-70.032029,89,96262.848705
-85.483059,88,96273.697354
125.086807,36,96280.342324
121.393332,42,96287.69484
172.208079,100,96299.999748
139.189726,74,96311.497867
148.31989,132,96329.380891
142.528773,107,96344.275005
140.998247,62,96353.904813
179.026799,128,96371.232433
128.673733,47,96379.202754
-79.052668,61,96386.973724
135.352037,94,96400.296709
115.751025,32,96404.690274
139.97168,64,96412.692297
-91.445885,51,96419.307508
-73.518073,70,96428.105924
176.084716,237,96458.077544
131.375278,91,96471.103663
140.839888,60,96480.548741
71.711908,130,96496.373366
