#{"t_start": 1774620676.1220536, "env_id": "None"}
r,l,t
113.036501,29,14605.976282
-93.105667,70,14614.161036
-103.32105,107,14626.107137
134.081928,88,14636.070461
124.19494,51,14642.166212
-82.814125,57,14650.681142
126.769228,32,14654.755613
-113.671264,69,14662.724482
-68.284883,65,14672.06388
-62.055651,67,14679.853819
-64.468883,66,14687.511856
128.393662,84,14697.062175
153.386213,64,14704.555317
137.601516,53,14710.852593
-83.517509,31,14714.828958
118.305059,37,14719.440841
127.844456,59,14726.357608
123.924072,34,14730.637528
119.156126,37,14735.243842
150.54516,63,14742.577113
115.4171,25,14745.916439
-103.474903,50,14751.892062
162.789878,119,14765.112143
136.657927,50,14771.096961
149.124153,65,14780.438159
-97.897994,69,14788.398631
128.896164,56,14796.796458
144.7038,72,14805.080402
36.045709,128,14819.317073
-93.676235,109,14833.292833
131.623969,35,14837.686119
183.306093,97,14848.606148
134.290592,85,14858.261096
128.532371,40,14864.98517
-146.176184,282,14895.377805
134.968981,115,14909.993667
124.065066,24,14913.222075
142.720013,58,14920.031682
139.627132,50,14927.795369
-151.73461,158,14946.960598
-102.616376,56,14953.565248
131.536291,36,14959.882433
153.098116,89,14969.964304
163.441364,89,14981.846221
143.342574,48,14989.427644
115.844579,91,14999.719825
146.713405,66,15009.157318
138.977818,60,15016.206708
-77.003278,46,15023.556726
-82.297811,42,15028.681363
127.98774,28,15032.327697
-99.980442,57,15039.04054
117.139596,19,15041.758576
133.19145,32,15045.838711
130.488245,36,15050.337694
-179.166558,131,15064.821376
168.826344,100,15076.054022
-77.426113,56,15082.667207
-176.442156,169,15101.148641
113.085048,26,15104.656693
-0.326027,268,15133.560337
132.171706,52,15139.739251
124.148185,55,15146.250168
130.530708,33,15150.437839
141.30899,86,15160.204857
90.283477,410,15204.114378
-105.985001,124,15219.689263
135.212753,47,15227.138984
139.1238,47,15234.595798
151.883314,48,15240.35859
163.437494,159,15259.593957
127.614734,34,15263.881525
144.383573,66,15273.33744
145.878566,63,15280.672642
117.971048,56,15287.271846
-86.681966,32,15291.352926
-36.247815,95,15302.068177
138.756501,64,15309.50782
118.79776,19,15312.207667
-70.912465,53,15318.552979
111.606388,99,15329.708525
146.839598,66,15339.151901
-106.235165,76,15347.864282
-659.848951,10,15516.410263
138.689957,62,15523.641773
161.842732,90,15533.833058
117.941976,36,15538.332559
154.165628,62,15547.376334
112.256658,80,15556.504196
128.033429,55,15563.013359
157.050314,52,15570.977189
-84.020941,106,15582.861359
116.899852,31,15586.825221
-120.487437,64,15594.280376
118.494616,44,15599.670825
-177.746103,359,15640.009581
-141.415416,139,15655.358804
133.94557,49,15661.218188
125.984007,46,15666.767248
118.758303,37,15671.380759
149.689541,63,15678.730426
115.17624,237,15704.388176
147.913751,47,15710.056867
142.243783,77,15720.678732
121.769418,26,15724.141989
123.126174,45,15729.587234
172.073697,71,15737.779907
128.027557,45,15743.224359
150.227728,50,15749.202514
138.12086,49,15755.077124
-102.365024,63,15762.422277
139.083497,74,15770.907485
-75.501341,36,15777.220465
-49.138655,88,15787.193898
142.706667,56,15795.602664
-102.213686,66,15803.268765
-84.758475,54,15809.659626
-89.744825,59,15816.581369
142.8528,90,15826.772404
-43.734687,96,15837.607505
-65.622849,61,15844.725286
-53.549432,117,15857.756857
132.515183,47,15865.218314
130.808346,51,15871.292024
140.591213,61,15878.424
-51.702167,95,15889.132516
141.247689,80,15898.249486
149.907775,70,15908.120089
142.330574,56,15916.523024
146.552177,105,15928.309129
-79.289166,75,15937.026269
144.310505,53,15945.115841
124.437776,40,15950.041814
134.652707,49,15955.915848
125.451621,52,15962.105499
131.921421,36,15966.593215
-76.706311,55,15973.078601
144.743581,63,15980.41364
-129.003499,88,15990.395443
-18.843729,85,16000.092269
133.26142,50,16007.864411
158.471185,71,16017.855906
-81.353137,60,16024.877788
122.461262,58,16031.696183
136.574662,44,16037.033497
-97.30192,87,16046.907187
166.287301,173,16067.633251
114.522386,33,16071.80855
175.723763,100,16084.845528
-83.886054,163,16102.729561
142.736924,77,16111.561208
157.569231,65,16119.1108
121.565053,31,16123.087431
-71.996197,141,16140.457731
158.788165,85,16150.128845
113.862601,35,16154.530782
147.106911,58,16161.359729
126.667032,53,16167.649739
133.111633,42,16172.781498
-56.317899,100,16184.014252
122.120059,22,16187.044749
-119.803421,132,16201.666973
120.29029,50,16209.449614
127.721943,37,16214.096302
125.283358,30,16217.961178
148.615517,61,16225.096828
-93.108593,77,16233.907103
141.456286,53,16240.193613
-82.973104,38,16244.901692
-46.690794,109,16257.099331
137.850771,78,16266.028163
194.4515,101,16277.369493
141.9833,54,16283.76526
137.982484,102,16295.238359
-127.48712,291,16328.358543
121.502552,33,16332.535413
126.162099,47,16338.202268
143.712382,66,16345.860249
129.627663,68,16353.721691
145.993721,88,16363.700965
-81.481201,39,16368.514187
-120.109915,180,16389.983058
146.218672,69,16397.950519
141.126862,63,16405.30162
-67.593525,78,16414.219013
-124.897143,91,16424.503533
-59.964733,96,16435.372954
-74.223696,40,16442.090642
139.045228,82,16453.220514
117.960013,31,16457.205416
148.920322,57,16465.701589
162.193207,80,16476.624479
131.198099,65,16484.177696
146.917131,92,16494.572934
117.850632,29,16498.337832
122.849466,28,16501.987702
118.782316,20,16504.809575
144.676346,86,16516.370915
-93.569255,89,16526.452746
145.404643,76,16535.1501
132.312467,51,16541.226363
161.308986,93,16551.725509
128.348006,32,16557.604182
137.83681,67,16565.363353
149.477549,79,16574.372504
118.539029,27,16579.722709
122.06547,35,16584.116787
120.425843,38,16588.823789
177.817462,105,16600.57657
155.348849,82,16609.92402
-100.805904,53,16616.205621
-65.568461,79,16627.039553
117.500246,25,16630.378707
120.405035,26,16635.639637
123.559694,31,16639.614594
124.652674,62,16646.859021
134.270463,35,16651.248248
-80.285633,65,16658.806179
-33.021332,95,16669.511339
155.726188,88,16681.275164
155.127022,68,16690.934907
123.93819,59,16697.858602
-110.1133,123,16711.52127
-723.820916,85,16888.905041
137.4618,52,16895.085244
-53.461872,66,16902.748847
-162.37711,184,16924.648175
134.491419,52,16930.851398
151.394444,59,16937.76444
116.596315,28,16941.42461
-93.837595,46,16948.774774
165.603008,81,16958.007012
-80.374674,72,16966.305182
105.377769,55,16972.79121
159.461122,82,16982.131211
138.740586,51,16988.195348
159.518063,92,16998.604123
116.350369,24,17001.935806
152.705742,100,17014.976741
150.91313,68,17024.629537
156.350002,68,17034.294487
164.388879,129,17048.578404
-91.248004,74,17057.092291
-78.578205,32,17061.166847
-58.511713,73,17069.56541
-64.76981,70,17077.648059
117.925506,28,17081.371886
-71.076117,44,17086.712589
149.530084,70,17094.79693
134.773623,58,17101.614618
119.944382,103,17113.163078
144.470002,63,17120.497825
-78.211413,73,17130.691619
143.113477,59,17137.638565
-75.768081,74,17146.239792
156.598984,120,17159.577341
-99.535724,51,17165.649636
-35.603763,155,17184.404159
160.540033,63,17191.709612
127.721539,88,17201.68607
-96.329488,65,17210.988704
-52.667477,70,17218.994353
119.674222,20,17223.589101
-57.278823,98,17234.550492
-37.794276,89,17244.558316
136.064205,45,17249.988194
122.745935,39,17254.779483
-72.417032,76,17263.437452
141.191848,78,17272.311828
123.970823,41,17279.109756
150.023866,46,17284.625078
125.293076,28,17288.265139
165.200638,79,17299.030397
126.832213,27,17302.568957
114.162076,28,17306.197812
128.591835,47,17311.822677
120.496138,34,17316.086732
153.913452,63,17323.398106
138.939729,56,17329.984594
-84.076408,62,17338.99106
-81.92546,84,17348.454628
-66.128851,62,17355.664202
125.117205,47,17363.072404
125.80565,51,17369.12449
146.863939,52,17375.272587
-46.51299,79,17384.267244
-101.094422,69,17392.210298
157.443802,67,17401.702383
119.333789,64,17410.891409
139.145786,55,17417.354623
-110.015578,95,17427.986541
154.545633,91,17438.248398
146.529466,59,17445.121541
150.477056,64,17452.504978
-92.498761,62,17459.687665
160.0337,61,17466.756278
-78.060113,40,17471.716187
162.198373,91,17483.723982
129.975837,45,17489.231636
116.714548,17,17491.718749
129.622504,40,17496.613058
138.200589,119,17509.787304
117.368,20,17512.644876
156.171418,51,17518.699826
121.970059,74,17527.14901
-83.43555,36,17531.630593
140.865113,103,17543.095467
144.185317,75,17551.636899
-89.493365,77,17560.406126
148.072557,54,17566.742438
126.376832,43,17571.943433
-90.53985,49,17577.785547
187.287917,139,17593.1005
-87.548646,96,17603.864522
-66.99104,79,17612.856629
115.096697,34,17618.916273
150.65834,62,17626.086388
160.165822,85,17635.687969
-211.424022,211,17658.521715
-109.608471,96,17669.262785
-100.624117,75,17679.659521
-82.417916,71,17689.606139
160.719913,99,17700.672384
142.768856,46,17706.211654
-75.686602,98,17717.170505
-192.874187,154,17733.997921
-112.396743,93,17744.438448
-75.98944,56,17750.998405
154.564341,53,17757.268912
162.378656,86,17766.994289
134.748049,66,17776.425492
146.043022,68,17784.246924
139.57892,55,17790.720305
-89.767181,52,17796.878141
-97.756559,88,17806.832677
148.712247,61,17814.016886
156.395384,71,17822.135763
137.28122,47,17827.751464
127.882827,37,17832.319745
-86.455843,84,17841.802943
-259.42571,277,17871.525142
134.70931,93,17881.962608
-165.133864,166,17901.867499
110.293805,52,17908.0841
-70.202211,68,17915.911508
147.101845,52,17922.058492
121.332727,36,17926.525596
-74.364153,68,17934.340298
154.854122,63,17941.648333
130.605847,47,17947.282508
122.469662,54,17955.468951
-76.521032,57,17963.943135
132.044321,41,17970.746231
-65.154982,76,17981.203447
124.296017,39,17986.008381
121.463292,39,17990.813136
160.607809,128,18004.907174
126.321446,48,18010.691026
113.758466,36,18015.18575
-111.719736,106,18026.992556
159.972678,68,18034.817868
125.136948,36,18039.29091
-83.691409,31,18043.237396
171.287893,115,18055.989937
140.588997,61,18063.061913
137.549468,54,18069.418588
111.539167,87,18081.053302
120.621015,35,18087.208458
-478.516227,11,18246.911249
130.738244,50,18254.627238
-93.782112,40,18259.522884
149.110726,57,18266.202556
161.384078,56,18274.581561
162.5257,81,18283.736192
148.367,64,18291.126953
161.409342,90,18303.090182
152.448262,64,18310.520052
134.364103,42,18317.42544
148.893991,62,18326.433645
-38.275893,256,18353.929196
119.461965,29,18357.675622
123.610112,45,18363.081663
154.15526,69,18371.011195
133.776553,39,18377.624161
114.111853,16,18381.822275
117.524229,34,18387.898345
169.281265,68,18397.5289
-79.943278,77,18406.316977
140.296686,56,18412.895271
134.8748,39,18419.50034
142.489982,59,18426.390754
139.557081,60,18433.396161
167.63315,89,18443.418622
-60.701272,67,18451.13475
117.505006,20,18453.946593
-107.351227,69,18463.670125
45.642825,167,18483.660525
-71.279936,42,18488.763901
127.930075,27,18492.301816
-53.064442,73,18500.655741
-78.174197,46,18506.177109
-66.132913,70,18514.205031
115.844364,28,18517.837559
120.77673,41,18522.823324
162.862688,67,18532.336124
121.053628,36,18536.818441
114.794212,27,18540.364304
-80.368389,67,18548.109988
-89.65868,144,18563.888067
147.228613,61,18571.00215
116.601176,25,18574.323406
136.715309,67,18582.037966
155.893435,57,18588.7903
143.199196,44,18595.913916
-88.903697,52,18602.050668
168.039834,71,18610.230137
122.999601,77,18618.997218
159.188161,85,18628.566282
158.12644,79,18637.554325
-89.078813,70,18645.604774
131.144229,56,18652.186542
-79.293865,77,18660.94603
152.529259,82,18672.001701
135.645436,77,18680.74322
113.894528,27,18684.273997
-88.913149,58,18691.059727
117.84983,27,18694.674721
151.175521,96,18705.422177
-98.170466,52,18711.571474
121.456279,42,18716.681708
108.405617,150,18733.072002
-87.786993,78,18742.007482
133.190476,33,18746.19228
115.779753,22,18749.204964
-63.209955,85,18758.799371
118.485263,23,18761.912478
146.062542,55,18768.359063
-44.341363,181,18787.953255
148.685037,57,18794.637527
163.742231,66,18802.271765
118.696025,27,18805.826981
184.358184,141,18821.320027
144.218835,41,18826.328345
148.137789,65,18833.827427
137.045128,37,18838.425555
139.654511,57,18845.101271
131.070767,51,18852.927923
133.102117,41,18857.916991
149.694213,74,18866.378144
164.887851,90,18876.516631
118.65348,29,18880.253405
127.307505,64,18889.483478
140.855801,71,18897.606221
-74.115173,99,18908.681217
171.260224,85,18918.29208
133.36595,36,18922.784527
138.955961,109,18934.871002
-116.858849,80,18943.96148
136.12341,45,18949.363652
123.598113,35,18955.537276
163.665274,61,18962.638736
158.193135,90,18972.763211
150.017227,74,18981.229631
113.303256,24,18984.473855
142.174594,62,18993.491809
-79.49971,51,18999.565031
124.415226,29,19003.301565
118.25751,44,19008.616551
143.743942,64,19016.024476
130.089851,38,19022.50237
130.950612,46,19028.011474
122.461943,41,19034.819529
166.456192,101,19046.070026
135.034816,59,19052.962091
130.034208,52,19059.127633
143.04841,86,19068.82535
140.608377,54,19075.20268
-97.087501,69,19084.915907
135.169638,63,19092.222128
128.341926,53,19100.287933
-74.530845,36,19104.754983
-68.08908,67,19114.255759
170.643898,85,19125.674456
128.762755,41,19130.656086
-81.466185,49,19136.487558
148.900524,79,19145.459188
-24.706378,82,19154.764218
155.136779,57,19161.425834
142.637866,59,19168.316236
122.337573,42,19173.41072
133.033687,44,19178.709311
112.611283,34,19182.981546
112.756158,80,19192.065729
137.649695,66,19199.680344
136.155371,70,19207.680944
-81.178962,49,19215.303812
135.100432,63,19222.575561
169.938856,84,19232.063437
158.4461,57,19238.721198
-42.853724,100,19249.883096
150.535944,72,19259.912285
-65.463499,69,19269.627974
-74.327869,79,19278.598557
-95.479527,90,19288.710478
138.174234,59,19297.412549
114.619559,24,19302.44063
142.981999,89,19312.483672
166.11586,82,19323.567068
-79.372686,44,19328.886368
118.957208,28,19332.5144
136.121251,56,19339.101929
-92.651777,43,19344.316868
140.108554,56,19350.872442
113.011792,48,19358.417011
-67.738556,99,19369.497262
141.603903,42,19374.616436
134.55343,45,19380.040557
-91.84144,92,19390.365556
136.348556,41,19395.376056
125.605865,50,19403.107642
181.851478,157,19420.26562
137.292123,50,19426.29592
144.920194,72,19434.609119
119.043547,38,19439.305863
137.484524,62,19446.518898
-92.275745,43,19453.543042
-74.988276,38,19458.225808
-79.506137,81,19469.202743
-523.919674,4,19630.970256
123.427844,106,19642.809013
122.304925,25,19646.143695
-87.707445,80,19655.240812
-80.533836,48,19660.968415
149.66512,75,19669.511001
-183.800315,298,19701.396856
145.914844,97,19712.252368
149.719886,101,19723.550433
116.987161,29,19729.094459
-93.585413,77,19739.659458
153.178024,50,19745.611949
-84.586064,47,19753.031688
153.899816,52,19759.161753
115.844749,34,19765.237449
185.737576,152,19781.85227
-88.684227,146,19797.876297
127.91015,37,19804.278602
129.686025,46,19811.599731
146.302076,44,19816.889702
153.076906,60,19823.913214
127.534857,65,19831.645723
158.043967,74,19840.301839
137.490363,45,19845.72497
133.659207,53,19851.990067
125.709337,41,19857.003465
-81.745236,112,19871.256779
142.246361,38,19875.962144
154.236193,66,19883.618714
10.107768,190,19906.108056
-69.741971,63,19913.427132
-83.899161,112,19925.903308
139.058332,76,19934.566666
121.63491,35,19938.937854
145.033695,59,19945.849397
132.149127,62,19953.128959
154.414875,66,19960.922391
145.856965,88,19971.042528
138.348357,44,19976.453166
-49.555911,126,19990.597824
121.628407,23,19993.729285
166.028766,82,20003.118724
120.366848,25,20006.504315
113.081282,31,20010.49314
126.598436,35,20014.931867
124.355311,39,20019.786053
-56.750039,78,20030.603489
144.229733,54,20036.999471
-55.645743,87,20046.875099
127.654449,83,20058.126148
-78.600097,52,20064.277665
-50.560036,94,20074.855086
139.902337,52,20080.982473
130.959088,45,20086.395551
132.983114,47,20092.017327
117.147557,31,20095.99989
-74.643386,45,20101.448363
115.080597,32,20107.322727
-83.962052,37,20111.932741
127.612842,47,20117.589827
131.373842,40,20124.295073
147.114508,64,20131.71252
-65.625929,96,20142.492259
166.668006,68,20150.363836
-273.311484,294,20181.82442
-75.694988,56,20188.408579
152.774396,74,20196.876732
-80.686159,38,20203.366648
116.028757,24,20208.400908
146.753009,51,20216.270867
126.467679,30,20220.144386
158.995034,67,20229.660563
149.666816,47,20235.290266
133.838207,47,20240.891072
138.024776,56,20247.461954
148.382993,54,20253.802933
157.325548,70,20261.824671
71.422721,170,20282.082535
120.581112,35,20288.236002
160.702889,83,20297.580334
140.33843,49,20305.203498
121.79885,22,20308.212412
-64.524103,48,20313.965724
134.638499,45,20319.384625
129.873481,172,20338.093346
122.610945,39,20342.865274
142.568528,41,20347.870309
131.148298,52,20354.015398
131.508205,42,20359.120325
168.599945,99,20370.187072
165.041615,121,20385.352402
164.747986,76,20395.796338
129.977797,41,20400.801588
133.861928,141,20418.061183
170.994591,83,20429.248606
135.424952,81,20440.230438
-88.245408,99,20451.286663
131.738724,32,20455.34389
144.581084,52,20461.524923
143.629406,42,20466.73355
139.902938,91,20477.002016
158.219887,70,20486.812027
146.478136,70,20494.821881
171.54017,71,20502.992434
139.561593,52,20509.174213
-46.934685,88,20519.07835
146.166667,115,20531.845116
187.95362,112,20546.096696
122.268787,23,20549.21733
122.162564,31,20553.210001
157.05114,76,20561.939165
162.079152,61,20569.137502
134.277628,43,20574.41033
-83.610491,52,20582.432833
134.707964,86,20594.012963
-116.382394,106,20605.92954
115.327701,56,20612.556809
118.863494,24,20615.893486
144.755012,52,20622.08624
166.089939,129,20636.409089
133.467363,68,20646.088837
121.288477,31,20650.084894
121.696932,59,20657.020143
-180.888004,285,20687.823011
132.181687,54,20694.243717
158.200743,81,20703.471776
